"","WYNN.Open","WYNN.High","WYNN.Low","WYNN.Close","WYNN.Volume","WYNN.Adjusted"
"898",194.139999,199.880005,193.119995,197.940002,3054800,188.954017
"899",198.149994,198.75,195.119995,196,1169400,187.102086
"900",198.289993,198.839996,195.199997,195.860001,1289100,186.968442
"901",196.649994,202.880005,196.649994,201.509995,1686500,192.36194
"902",202.669998,205.399994,201.369995,205.289993,1406000,195.970337
"903",205.75,206.490005,203.149994,204.770004,1228300,195.473954
"904",204.350006,207.240005,202.259995,206.860001,1151000,197.46907
"905",206.100006,209.740005,203.360001,203.470001,1618900,194.232968
"906",203.940002,207.940002,202.539993,207.600006,1587500,198.175481
"907",207.899994,210.410004,207.089996,210.100006,1025100,200.561987
"908",209.059998,210.119995,207.839996,210.089996,904400,200.552432
"909",209.279999,215.990005,209.279999,215.699997,1706000,205.907752
"910",216.559998,216.990005,209.979996,212.270004,1815600,202.633472
"911",209.419998,209.5,206.029999,208.789993,1767000,199.311445
"912",206.5,206.899994,203.720001,205.259995,1758400,195.9417
"913",203.889999,204.339996,192.960007,193.139999,3080100,184.371922
"914",195.070007,195.789993,189.029999,191.830002,2996300,183.121395
"915",193,198.800003,193,197.149994,1595600,188.199873
"916",195.559998,196.539993,193.119995,193.869995,1716800,185.068778
"917",196.389999,202.729996,195.479996,201.509995,2480400,192.36194
"918",205.270004,219.910004,204.309998,217.419998,4801300,207.549669
"919",216.059998,216.619995,205.800003,209.470001,3341200,199.960583
"920",211.509995,214.160004,208.309998,213.550003,2158900,203.855363
"921",202.990005,211,202.199997,209.550003,3297900,200.036953
"922",212.880005,217.5,211,216.699997,1956900,206.862354
"923",217.919998,222.449997,216.039993,221.949997,1663700,211.874018
"924",222.179993,224.619995,221.339996,222.369995,1905000,212.274949
"925",222.009995,224.940002,220.169998,224.289993,1631500,215.318148
"926",224.889999,226,220,221.119995,1415200,212.274953
"927",219.020004,223.759995,218.009995,221.279999,1550100,212.428557
"928",220.300003,222.449997,219.600006,222.339996,943300,213.446153
"929",222.210007,225.860001,221.509995,224.100006,1269800,215.135761
"930",223.320007,223.990005,219.210007,220.919998,1520700,212.082956
"931",220.949997,225.919998,220.940002,223.5,1742800,214.559755
"932",224.5,228.75,221.839996,228.350006,1790600,219.215756
"933",229.570007,236.610001,229.190002,235.589996,1759100,226.166139
"934",236.759995,240.520004,233.610001,235.149994,1688800,225.743737
"935",235.860001,240.029999,234.460007,236.889999,1431800,227.41414
"936",237.600006,242.220001,236.220001,241.960007,1448900,232.281342
"937",242.059998,244,239.5,242.490005,1485400,232.79014
"938",239.570007,244.580002,238.070007,242.880005,1727100,233.164539
"939",245.259995,248,244.440002,247.949997,1159600,238.031726
"940",248.720001,249.309998,245.600006,247.759995,904800,237.849324
"941",248.990005,249.100006,247,247.830002,1134000,237.916531
"942",248.850006,249.25,244.970001,246.649994,848200,236.783724
"943",246.710007,246.880005,239.639999,240.570007,1329500,230.946944
"944",241.990005,245.210007,238.899994,240.130005,1123500,230.524542
"945",238.75,240.139999,236.080002,239.539993,1281000,229.958131
"946",240,240.970001,230.820007,232.229996,1428600,222.940542
"947",230.309998,231.539993,227.179993,229.649994,1704600,220.463743
"948",230.570007,235.360001,229.520004,233.279999,1217000,223.948544
"949",233.330002,236.899994,232.089996,234.320007,894100,224.946951
"950",233.940002,236.229996,227.770004,229.009995,1048100,219.849344
"951",227.289993,229.399994,224.270004,228.589996,1182800,219.446146
"952",227.559998,231.949997,226.059998,226.199997,1283800,217.15175
"953",227.229996,227.389999,219.25,224.289993,1337400,215.318148
"954",225.190002,226.690002,219.460007,219.5,1595600,210.71976
"955",220.869995,221,212.759995,214.869995,2644200,206.27496
"956",211.509995,214.160004,207.059998,213.759995,2745700,205.209361
"957",214.110001,220.5,212.970001,217.509995,2115100,208.809357
"958",219.880005,225.690002,219.380005,222.149994,1680600,213.263751
"959",229.419998,231,226.350006,227.179993,1691400,218.092544
"960",230,230.429993,225.770004,227.460007,988700,218.361358
"961",226.949997,229.779999,220.289993,222.320007,1223100,213.426964
"962",223.179993,225.5,211.729996,213.639999,1785500,205.094166
"963",212.809998,212.979996,206.320007,210.710007,2497100,202.281376
"964",210.839996,215,207.449997,212.869995,2197400,204.354962
"965",216.639999,222.110001,214.410004,220.300003,1634600,211.487762
"966",222.020004,224.679993,209.300003,210.839996,2088900,202.406166
"967",208.039993,214.270004,206,211.330002,1707000,202.87657
"968",212.779999,218,208,210.399994,1999300,201.983764
"969",210.240005,211.619995,194.639999,202.820007,3892300,194.706985
"970",204.699997,209,202.899994,205,2440000,196.799776
"971",204.589996,209.080002,204.380005,208,1861700,199.679772
"972",207.5,209.899994,202.639999,204.440002,1337700,196.262179
"973",208,216.990005,206.830002,216.089996,1865200,207.44616
"974",216.649994,217.539993,205.440002,206.820007,2116100,198.546981
"975",209.119995,213.399994,206.100006,213.130005,2514800,204.604571
"976",211.220001,211.940002,200.179993,201.490005,2456000,193.430185
"977",201.779999,204.360001,188.429993,193.639999,3760500,185.894188
"978",196.360001,204.869995,195.429993,203.610001,2517100,195.465378
"979",199.919998,204.860001,198.229996,203.889999,1731500,195.734176
"980",205.220001,207.5,200.919998,206.630005,2690900,198.364579
"981",214.300003,222.330002,213,221.679993,3980800,212.81255
"982",219.729996,220.059998,214.009995,216.649994,2698300,207.983757
"983",216.160004,217.850006,207.479996,207.550003,2411600,199.247776
"984",207.399994,209.580002,196.550003,204.940002,3471000,196.742178
"985",197.669998,207,195.100006,196.449997,3541900,188.591782
"986",198.940002,201.899994,196.399994,200.490005,1639700,192.470186
"987",200.800003,207.240005,200.800003,203.679993,1753200,195.53257
"988",203.75,207.389999,201.429993,206,1720400,198.980938
"989",205.309998,205.460007,200.070007,201.220001,2391200,194.363809
"990",200.970001,202.350006,195.089996,201.720001,2148000,194.846773
"991",201.839996,203.350006,197.520004,201.770004,2366000,194.895072
"992",200.479996,206.300003,198.520004,203.559998,6950200,196.624074
"993",202.089996,204.339996,199.080002,200.199997,2033400,193.37856
"994",201.130005,205,200.550003,204.850006,1555100,197.870128
"995",205.75,210.259995,204.660004,208.350006,1594500,201.250873
"996",208.770004,209.25,205.169998,207.860001,1304200,200.777563
"997",208.320007,215.979996,208.320007,215.649994,2183100,208.302127
"998",216.679993,218.639999,214.449997,218.009995,1584300,210.581715
"999",218.240005,220,215.729996,219.990005,944200,212.494261
"1000",220,220,213.960007,214.970001,1359700,207.645304
"1001",215.229996,218.039993,213.600006,218.020004,695200,210.591384
"1002",212.929993,212.929993,206.600006,208.229996,2202000,201.134951
"1003",206.520004,211,206,210.210007,1032600,203.047497
"1004",210.139999,211.990005,205.589996,205.850006,1344100,198.836055
"1005",206.289993,207.169998,204.070007,204.979996,875300,197.995689
"1006",200.240005,201.490005,195.800003,199.050003,2571500,192.26775
"1007",197.160004,198.229996,193.5,197.869995,2564600,191.127948
"1008",198.830002,202,198.240005,201.080002,1374500,194.22858
"1009",201.080002,201.880005,196.770004,197.210007,1080100,190.490448
"1010",198.020004,201.470001,197.039993,201.059998,1078300,194.209257
"1011",198.5,199.910004,197,199.119995,1052800,192.335357
"1012",197.5,198.729996,196.25,197.449997,1349800,190.722261
"1013",196.089996,199.619995,194.729996,199.399994,1259600,192.605815
"1014",200.789993,205,200.699997,202.610001,1462900,195.706447
"1015",202.899994,203.660004,200.149994,200.789993,1695600,193.948453
"1016",199.119995,201.449997,197.179993,201.160004,1393700,194.305856
"1017",201.699997,204.910004,201.130005,201.639999,1547400,194.769497
"1018",201.190002,204.979996,200.619995,203.600006,1165500,196.66272
"1019",206.600006,210.149994,206.130005,208.039993,1745100,200.951423
"1020",209.720001,211.009995,206.610001,206.889999,1111000,199.840613
"1021",208.020004,208.509995,205.509995,207.559998,899000,200.487782
"1022",207.929993,212.360001,207.639999,210.139999,1117900,202.979875
"1023",210.139999,212.729996,209.410004,211.630005,1362200,204.419112
"1024",212.050003,213.080002,211.009995,211.910004,672500,204.68957
"1025",209.429993,210.929993,206.399994,208.580002,1302900,201.473032
"1026",206.960007,207.940002,200.660004,202.179993,1644100,195.291091
"1027",201.5,206.229996,199.369995,206.059998,1292500,199.038892
"1028",201.979996,204.300003,200.25,203.190002,873800,196.266686
"1029",202.619995,204.300003,201.300003,202.729996,659000,195.822353
"1030",204.649994,207.389999,202.600006,202.919998,905100,196.005882
"1031",204.639999,205.160004,200.25,202.509995,1158800,195.609848
"1032",204.119995,204.800003,202.210007,203.860001,1229200,196.913855
"1033",199.369995,203.100006,198.5,199.190002,2111500,192.402979
"1034",200.619995,202,199.910004,201,1012700,194.151304
"1035",200.100006,202.610001,199.600006,202.509995,1184200,195.609848
"1036",203.869995,208.369995,203.380005,207.289993,1218300,200.226978
"1037",207.369995,207.970001,205.330002,206.25,792200,199.22242
"1038",207.220001,208.259995,204.490005,205.029999,819700,198.043988
"1039",203.899994,206.149994,203.009995,204.470001,833400,197.503071
"1040",205.660004,211.089996,205.660004,210.970001,2772500,203.781596
"1041",211.259995,220.5,211.199997,217.410004,5160700,210.002168
"1042",218.300003,219.199997,214.740005,218.610001,1765500,211.161277
"1043",216.190002,218.679993,212.720001,213.199997,1961500,205.935609
"1044",212.570007,214.570007,208.360001,210.039993,1690400,202.883277
"1045",210,214.320007,208.570007,213.5,1252700,206.22539
"1046",212.419998,213.919998,207.529999,209.089996,1218400,201.965649
"1047",204.970001,205.550003,198.949997,200.539993,3620400,193.706971
"1048",199.710007,202.559998,194.270004,195.179993,3478500,188.529602
"1049",195.660004,201.589996,194.449997,200.720001,2401900,195.130529
"1050",201.020004,202.850006,197.800003,200.240005,1196200,194.6639
"1051",200.429993,201.990005,197.539993,200.199997,1145000,194.625005
"1052",201.330002,204.729996,201,201.339996,1210100,195.733259
"1053",202.070007,203.5,200.600006,202.229996,833100,196.598475
"1054",202.990005,203.679993,198.800003,201.330002,1015600,195.723543
"1055",202.660004,203.5,200.350006,202.899994,840300,197.249815
"1056",203.729996,205.479996,202.190002,203.360001,856200,197.697012
"1057",204.649994,204.649994,201.729996,202.529999,683900,196.890123
"1058",202.770004,202.880005,200.5,200.509995,720400,194.92637
"1059",198.529999,200.339996,198.350006,200.119995,1057400,194.547231
"1060",201.020004,201.309998,198.360001,200.460007,1259000,194.877775
"1061",199.190002,200,197.130005,199.279999,1385200,193.730626
"1062",199.149994,199.369995,195.279999,196.199997,1747700,190.736394
"1063",195.449997,197.600006,193.070007,196.789993,1557400,191.30996
"1064",197.320007,197.320007,191.889999,192.880005,2037200,187.508854
"1065",189.100006,189.960007,180.630005,185.050003,4725600,179.896895
"1066",185.119995,187.880005,183.919998,185.240005,1897900,180.081606
"1067",185.5,186.850006,183.979996,184.770004,1870700,179.624693
"1068",184.479996,185.960007,182.320007,185.660004,1969800,180.489909
"1069",186.330002,186.330002,183.110001,184.710007,1516900,179.566367
"1070",184.699997,186.570007,183.199997,184.259995,1231100,179.128886
"1071",182.580002,183.119995,180.75,182.279999,2084000,177.204027
"1072",181.110001,186.899994,181.089996,186.100006,1781800,180.917659
"1073",186.199997,186.520004,182,182.529999,1522600,177.447066
"1074",182.100006,182.660004,179.369995,180.720001,1623000,175.687471
"1075",175.440002,181.029999,172.529999,179.869995,3835000,174.861135
"1076",177.5,184.220001,177.169998,183.100006,2268800,178.0012
"1077",184.649994,190.449997,184.559998,187.830002,3374900,182.599479
"1078",189.520004,189.520004,183.729996,185.279999,1893100,180.120486
"1079",181.869995,184.309998,179.070007,181.279999,2547200,176.231874
"1080",180.279999,183.820007,180.009995,182.830002,2353700,177.738714
"1081",182.699997,186.289993,181.869995,185.949997,1578400,180.771827
"1082",184.029999,184.600006,180.520004,181.960007,1952300,176.892946
"1083",184.190002,187.490005,184,184.5,1819100,179.362208
"1084",182.479996,183.130005,178.25,178.990005,2570000,174.005651
"1085",179.309998,189.110001,175.770004,187.080002,4828200,181.870364
"1086",185,185.110001,180.380005,182.300003,2105500,177.223475
"1087",183,185.369995,178,181.759995,1893500,176.698504
"1088",182.919998,185.110001,180.559998,182.279999,1236000,177.204027
"1089",187.589996,187.979996,183.589996,183.789993,1553500,178.671973
"1090",179.940002,183.639999,179.190002,180.279999,1493100,175.259722
"1091",180.729996,183.75,178.5,183.289993,1105000,178.185896
"1092",183.610001,184.440002,177.770004,178.070007,1386500,173.111272
"1093",177.770004,181.5,176.550003,176.710007,1542100,171.789144
"1094",176.330002,177.729996,170.050003,173.440002,3037500,168.610199
"1095",171.369995,177.720001,171.119995,173.839996,1936900,168.999055
"1096",171.330002,175.619995,168.800003,174.309998,2326300,169.455968
"1097",173.309998,184.580002,173.029999,182.070007,3044300,176.999884
"1098",185.610001,187.600006,181.050003,182.449997,2219800,177.369292
"1099",182.889999,183.520004,179.600006,181.660004,1878600,176.601297
"1100",182.940002,185.619995,182.070007,184.589996,1774100,179.449698
"1101",185.089996,186,181.699997,182.419998,1332600,177.340128
"1102",183.979996,185.899994,183.100006,183.490005,1603900,178.380339
"1103",183.880005,185.550003,182.169998,184.720001,1265400,179.576083
"1104",183.679993,185.690002,182.889999,183.669998,2002400,178.555319
"1105",182.929993,185.649994,181.5,185.25,1661400,180.091323
"1106",190.949997,192.449997,184.520004,185.929993,2563700,180.752379
"1107",184.169998,188.800003,184.059998,187.649994,1171400,182.424484
"1108",190.979996,190.979996,188.520004,190.009995,1527800,184.718765
"1109",189.960007,191.729996,188.449997,189.509995,1222900,184.232689
"1110",186.899994,187,182.210007,185.259995,2088000,180.101039
"1111",182,182.990005,177.100006,179.740005,2938200,174.734766
"1112",179.979996,179.990005,176.520004,178.710007,3081700,173.733449
"1113",177.589996,178.779999,176.279999,177.179993,1489600,174.689799
"1114",177.690002,180.110001,176.419998,177.889999,1034000,175.389827
"1115",178.669998,180.809998,177.029999,180.350006,1296400,177.81526
"1116",179.470001,180.679993,179.149994,180.289993,2121700,177.75609
"1117",181,183.589996,180.75,182.630005,1294400,180.063214
"1118",182.889999,184.830002,181.880005,183.990005,1279600,181.4041
"1119",182.830002,182.990005,180.970001,182.630005,815500,180.063214
"1120",181.100006,183.119995,179.330002,182.080002,1445200,179.520941
"1121",182.070007,182.509995,179.539993,180.020004,876800,177.489896
"1122",179.710007,181.690002,174.899994,177.850006,2654300,175.350396
"1123",182,182.449997,179.070007,179.639999,2017200,177.115232
"1124",180.419998,180.830002,178.220001,180.220001,1155400,177.687082
"1125",181.130005,182.149994,177.110001,178.009995,1662000,175.508136
"1126",178.320007,178.619995,176.5,177.059998,833300,174.571491
"1127",178.059998,179.009995,175.889999,178.610001,578700,176.099709
"1128",177.029999,177.119995,174.050003,174.5,1498700,172.047473
"1129",174.320007,175.600006,173.399994,174.25,1093900,171.800987
"1130",170.570007,172.210007,168.809998,169.570007,2201300,167.186769
"1131",168.850006,168.860001,161.350006,162.919998,3638400,160.630223
"1132",163.149994,165.020004,162.009995,163.899994,1531500,161.596446
"1133",161,162.970001,157.320007,157.589996,2400900,155.375133
"1134",155.539993,156.970001,155.110001,156.630005,1605800,154.428633
"1135",156.830002,156.830002,145.100006,146.75,4661600,144.687488
"1136",147.899994,151.429993,146.649994,148.880005,2676700,146.787556
"1137",147.100006,149.889999,146.419998,147.479996,1488400,145.407224
"1138",148.770004,149.869995,144.850006,145.160004,1437200,143.119838
"1139",143.75,144.490005,140.309998,140.520004,2118900,138.545052
"1140",137.820007,139.240005,133.580002,138.970001,4298600,137.016834
"1141",142.050003,145.229996,142.050003,145.100006,2870100,143.060684
"1142",144.899994,151.949997,144.899994,150.110001,3293500,148.000265
"1143",150.389999,151.470001,146.270004,147.479996,1768400,145.407224
"1144",148.070007,153.350006,147.960007,151.690002,1669000,149.558061
"1145",152.089996,153.300003,150.029999,150.899994,494100,148.779155
"1146",151.110001,152.380005,149.699997,150.369995,993700,148.256606
"1147",150,154.759995,149.410004,153,1510400,150.849647
"1148",152.779999,153.779999,150.100006,151.199997,1262600,149.074942
"1149",151.369995,152.300003,148.199997,148.759995,1633000,146.669233
"1150",148.589996,149.229996,142.149994,146.889999,2228900,144.82552
"1151",145.720001,146.169998,141.839996,144.389999,1695100,142.360656
"1152",143.5,144.339996,139.259995,141.309998,1975800,139.323943
"1153",144.220001,147.210007,143.25,145.460007,1472000,143.415625
"1154",147.059998,149.029999,146.389999,147.210007,1676600,145.141029
"1155",150.050003,151.619995,148.699997,149.050003,2204600,146.955165
"1156",149.029999,149.5,146.759995,148.460007,1250400,146.373461
"1157",150.220001,153.529999,148.110001,149.809998,1621600,147.704479
"1158",147.75,149.330002,145.410004,148.600006,1378800,146.511493
"1159",149.399994,151,147.240005,147.649994,1061600,145.574833
"1160",145.309998,147.869995,144.380005,146.990005,957800,144.92412
"1161",146.970001,146.990005,138.110001,142.029999,2520700,140.033824
"1162",138.929993,143.919998,138.929993,142.889999,1605000,140.881738
"1163",144.130005,147.649994,143.740005,147.229996,1409400,145.160738
"1164",146.539993,147.470001,144.820007,146.009995,964700,143.957883
"1165",146.839996,156.710007,146.839996,155.830002,2587100,153.639874
"1166",155.800003,157.75,153.100006,155.039993,1739600,152.860969
"1167",156.449997,156.75,152.779999,153.479996,1740300,151.322896
"1168",154.190002,157.229996,149.589996,152.970001,1418500,150.82007
"1169",150.889999,151.330002,147.660004,147.949997,1738100,145.870619
"1170",148.220001,149.789993,145.440002,149.740005,1211300,147.63547
"1171",149.639999,156.940002,148.100006,155.800003,2386800,153.610297
"1172",151.509995,154.899994,144.190002,146.110001,4808700,144.056484
"1173",146.509995,148.199997,144.449997,146.639999,1760000,144.579033
"1174",148.789993,148.889999,145.589996,146.240005,1435000,144.184661
"1175",145.729996,149.580002,145.509995,148.449997,1295700,146.363592
"1176",151.229996,156.380005,150.779999,154.649994,2354800,152.476451
"1177",153.309998,153.509995,150.5,151.240005,1126600,150.574863
"1178",151.869995,154.990005,150.639999,154.720001,2591600,154.039554
"1179",155.479996,160.410004,154.729996,159.339996,2153900,158.63923
"1180",158.710007,159.210007,154.820007,157,1810900,156.309525
"1181",157.889999,160.050003,156.919998,158.520004,1282800,157.822845
"1182",158.729996,159.729996,157.399994,158.570007,883800,157.872628
"1183",158.259995,158.490005,156.25,158.470001,920900,157.773061
"1184",155.190002,156.419998,152.899994,154.330002,2322200,153.651269
"1185",150.229996,150.270004,146.850006,147,2772000,146.353504
"1186",145.479996,145.479996,140.960007,143.050003,3620600,142.420879
"1187",143.039993,145.770004,142.270004,142.770004,1856000,142.142112
"1188",143.339996,144.130005,141.589996,142.5,1120500,141.873295
"1189",142.5,145.399994,142.309998,142.429993,1430800,141.803596
"1190",142.089996,144.759995,139.610001,140.070007,2146500,139.453989
"1191",138.690002,139,135.449997,138.820007,2854000,138.209487
"1192",138.259995,139.25,136.759995,139,2106100,138.388688
"1193",137.630005,138.070007,136.029999,137,2851600,136.397484
"1194",135.5,136.179993,131.630005,132.839996,5406900,132.255776
"1195",130.960007,132.460007,129.479996,129.509995,3689600,128.940419
"1196",129.479996,129.809998,126.169998,126.629997,3130700,126.073088
"1197",127.919998,129.630005,125.120003,126.32,2443600,125.764453
"1198",125.389999,128.139999,124.410004,127.07,2613200,126.511155
"1199",125.089996,127.459999,122.5,125.650002,4333200,125.097402
"1200",126,127.949997,124.410004,124.580002,2490200,124.032108
"1201",123.639999,124.139999,121.529999,122.919998,4751600,122.379405
"1202",125.010002,130.399994,124.480003,130.110001,3584000,129.537786
"1203",131.779999,133.25,129.729996,129.979996,2420900,129.408353
"1204",129.669998,136.360001,127.610001,132.039993,3274800,131.459291
"1205",132.119995,132.259995,128.940002,129.5,2202700,128.930468
"1206",130.009995,130.039993,127.559998,129.220001,1573800,128.651701
"1207",127.889999,128.529999,126.25,126.860001,1909000,126.302079
"1208",127,127.040001,125.830002,126.25,976500,125.694761
"1209",126.709999,128.160004,125.669998,127.459999,1160400,126.899439
"1210",126.620003,129.839996,125.800003,125.879997,1362100,125.326386
"1211",126.110001,127.050003,123.690002,125.529999,1709400,124.977927
"1212",125.720001,129.559998,125,129.399994,1346200,128.830902
"1213",127.940002,132.039993,127.419998,130.720001,2053700,130.145104
"1214",130.729996,131.589996,127.879997,127.879997,1612200,127.31759
"1215",129.850006,131.559998,127.839996,129.279999,1666600,128.711435
"1216",132.369995,136.929993,132.050003,136.630005,2568900,136.029116
"1217",136.199997,136.350006,133.339996,136.020004,1774400,135.421798
"1218",135,135.490005,133.339996,133.600006,1983700,133.012443
"1219",130.589996,131.279999,126.690002,127.529999,3139600,126.969131
"1220",126.989998,130.259995,125.599998,130.020004,2204400,129.448186
"1221",130.059998,130.869995,127.199997,127.349998,1337100,126.789922
"1222",126.099998,128.190002,124.510002,125.5,1533500,124.94806
"1223",126.82,130.139999,126.529999,128.949997,1645200,128.382884
"1224",129.490005,129.550003,126.400002,126.769997,1419100,126.212471
"1225",127.43,129.929993,125.709999,129.070007,1586000,128.502367
"1226",126.919998,129.550003,126.150002,128.080002,1353500,127.516715
"1227",129.389999,131.300003,128.910004,130.089996,1219500,129.51787
"1228",130.550003,131.009995,128.550003,128.830002,1355700,128.263417
"1229",128.539993,132,127.620003,130.479996,3966500,129.906154
"1230",116.199997,117.050003,108.269997,108.769997,15694200,108.291634
"1231",108.589996,111.760002,108.32,111.07,5447400,110.581522
"1232",111.639999,113.309998,110,112.709999,2457100,112.214309
"1233",113.279999,118.93,113.150002,117.18,4627000,116.664651
"1234",116.82,117.900002,115.330002,116.440002,2304500,115.927908
"1235",116.269997,116.82,113.169998,113.690002,2542300,113.190002
"1236",113.410004,115.800003,113.190002,113.949997,1598600,113.949997
"1237",115.019997,118,114.800003,117.839996,2746500,117.839996
"1238",117.75,117.790001,114,114.080002,2324400,114.080002
"1239",113.629997,113.980003,112.080002,112.18,1567600,112.18
"1240",112.389999,112.839996,110.760002,110.970001,1414800,110.970001
"1241",111.519997,111.57,108.550003,108.790001,2043400,108.790001
"1242",107.980003,109.230003,106.019997,106.790001,2764200,106.790001
"1243",106.290001,107.220001,105.209999,106.860001,2180500,106.860001
"1244",106.800003,107.050003,105.440002,106.339996,2090400,106.339996
"1245",106.809998,109.199997,106.339996,107.690002,2222000,107.690002
"1246",107.510002,109.690002,107.510002,108.099998,1804100,108.099998
"1247",108.360001,108.809998,106.470001,106.540001,1413800,106.540001
"1248",106.050003,106.290001,103.75,104.120003,2629500,104.120003
"1249",104.57,104.589996,102.919998,103.559998,1895500,103.559998
"1250",102.940002,103.760002,102.400002,102.989998,2375800,102.989998
"1251",102.75,102.989998,100.449997,100.690002,3002100,100.690002
"1252",101.029999,101.029999,97.889999,98.290001,3829800,98.290001
"1253",98.300003,101.349998,98.050003,100.059998,2307800,100.059998
"1254",100.669998,102.800003,100.269997,102.050003,2579100,102.050003
"1255",105.629997,109.949997,105.5,109.440002,5906700,109.440002
"1256",109.360001,109.620003,107.370003,109.139999,2433000,109.139999
"1257",105.970001,106.260002,102.349998,102.400002,4141500,102.400002
"1258",102.199997,103.25,101.480003,102.279999,2054100,102.279999
"1259",102.540001,103.93,101.529999,103.220001,1993200,103.220001
