"","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"887",88.160006,88.219993,87.299999,87.769994,828400,76.371138
"888",87.58,88.39,87.209992,88.019993,822900,76.588669
"889",88.259993,90.110005,87.150005,89.899998,1464500,78.224514
"890",89.489991,89.699998,88.319998,88.59999,1169400,77.093341
"891",88.479998,89.019987,88.23,88.839991,1191800,77.302172
"892",89.059996,89.85,88.769997,89.110002,1237900,77.537117
"893",89.439993,89.820007,88.830001,89.08999,343600,77.519703
"894",89.269986,89.639993,88.849997,89.209998,573200,77.624126
"895",89.560002,90.029997,88.47,89.899998,729500,78.224514
"896",89.769992,90.3,89.449999,89.749996,480500,78.093993
"897",89.749996,89.879994,88.550009,88.790001,1146700,77.258675
"898",89.16,89.28999,87.819992,88.63999,865400,77.128146
"899",88.63999,90.01999,88.279998,89.569999,710000,77.937373
"900",89.739998,89.879994,88.839991,89.239992,781600,77.650224
"901",89.239992,90.66999,89.149994,90.5,814900,78.746593
"902",90.110005,90.549998,89.269986,89.889992,694900,78.215807
"903",89.970001,90.5,88.629992,90.450002,751100,78.703088
"904",90.800005,91.980005,90.650003,91.699995,1063800,79.790742
"905",91.219994,92.12999,90.610003,90.940002,773500,79.12945
"906",91.039998,91.800008,90.850003,91.519999,678500,79.634122
"907",91.430001,92.399993,91.430001,92.009998,697900,80.060485
"908",91.989994,92.73999,91.870002,92.57,536300,80.547758
"909",92.879995,92.899999,91.459995,91.780004,874300,79.86036
"910",92.190003,92.699998,91.68,92.280001,1078100,80.295422
"911",92.680003,93.850004,92.57,93.3,690600,81.182951
"912",91.809998,92.180005,91.390001,91.729998,699200,80.446278
"913",91.099994,91.479999,89.769992,90.239995,1014200,79.139561
"914",89.720002,91.069991,89.339997,90.289993,1276700,79.183409
"915",90.389998,91.669993,90.389998,91.349992,769300,80.113017
"916",90.379991,91.580003,89.899998,90.639996,1343000,79.490358
"917",91.430001,92.139988,91.209996,91.380003,1778700,80.139336
"918",90.850003,92.399993,90.419992,91.830002,1289800,80.533981
"919",91.92,92.159993,89.85,90.200003,1198700,79.104489
"920",90.490002,92.080001,90.189997,91.749993,946100,80.463814
"921",91.519999,91.830002,90.600005,91.15,1014000,79.937626
"922",91.219994,92.989997,91.039998,92.899999,1191200,81.472357
"923",93.210002,93.79,91.609997,92.379989,1065000,81.016314
"924",92.430004,94.250005,92.12999,93.99,862200,82.428277
"925",93.79,95.37,93.519988,94.889999,773200,83.217567
"926",94.989986,95.489992,94.419995,95.239993,720000,83.524509
"927",94.709994,96.190007,94.529998,95.430005,924200,83.691147
"928",95.33,96.279988,95.219998,95.699991,654700,83.927922
"929",95.879987,96.06,95.009991,96.049994,681800,84.234871
"930",95.570001,96.679989,95.459998,95.659999,679800,83.892849
"931",95.730001,95.98,94.64,95.030003,736900,83.34035
"932",94.740005,95.399994,94.079998,94.779996,1395800,83.121096
"933",94.969999,95.839995,94.599992,94.64,1350900,82.998321
"934",96.900003,96.980003,93.679997,94.669994,1567200,83.024625
"935",94.050005,95.019997,93.79,94.630002,1159300,82.989553
"936",94.740005,95.409992,94.169997,94.790003,984800,83.129871
"937",94.819996,96.439997,94.619996,96.289995,1669200,84.445349
"938",95.730001,97.819997,95.520003,96.480006,945400,84.611987
"939",97.390002,98.330001,97.120008,98.229996,1227000,86.146711
"940",98.739991,99.349991,98.260007,99.199997,1660500,86.997392
"941",99.549992,99.769988,98.730002,99.229999,1245100,87.023703
"942",99.129986,99.359998,98.489993,99.149991,1518400,86.953537
"943",99.209995,99.370004,98.440003,98.94,1037000,86.769377
"944",99.050003,100.019987,98.849994,99.290004,1517200,87.076327
"945",98.970003,99.280006,98.000002,98.379999,1461000,86.278262
"946",98.869998,98.869998,97.739997,97.769991,950300,85.743291
"947",97.760001,98.579999,97.500005,97.550003,713300,85.550363
"948",97.869995,98.379999,97.300004,97.550003,979200,85.550363
"949",97.600001,98.680004,97.36,98.669998,1223100,86.532588
"950",98.739991,99.389991,96.190007,96.599998,1517900,84.717219
"951",96.580002,98.209992,95.889993,98.199994,1284000,86.120399
"952",98.94999,99.109999,98.069996,98.359994,1417900,86.260718
"953",98.640004,98.699991,96.900003,97.649999,1098900,85.638059
"954",98.069996,98.260007,97.44,97.939997,881400,85.892385
"955",98.089992,98.260007,96.689996,96.689996,978900,84.796146
"956",96.610004,97.510002,96.349999,96.870001,1061200,84.954009
"957",97.319991,98.319994,97.089997,98.099989,1187600,86.032696
"958",98.530001,98.790006,97.44999,98.559995,981600,86.436117
"959",98.619999,99.51999,98.099989,99.440006,860900,87.207877
"960",99.220001,99.580002,98.879988,99.229999,988700,87.023703
"961",99.489996,99.570004,98.629997,99.190008,685400,86.988631
"962",99.789992,99.989993,98.749989,99.159997,912800,86.962312
"963",99.249995,99.989993,99.149991,99.330004,875500,87.111406
"964",99.359998,100.310002,98.530001,100.260004,1088300,87.927008
"965",100.249998,100.429994,98.749989,99.290004,1080700,87.076327
"966",99.51,100.150002,97.760001,98.300007,1312200,86.20811
"967",97.990004,98.759996,97.719993,98.150004,856600,86.076559
"968",98.970003,98.970003,96.929996,97.719993,1318200,85.699443
"969",98.089992,99.220001,97.800001,99.190008,922800,86.988631
"970",99.539994,100.409999,98.919996,100.269994,986200,87.935768
"971",100.269994,100.579997,99.820003,100.519993,1120300,88.155015
"972",100.419988,100.819989,99.929989,100.529991,1081300,88.163783
"973",100.310002,101.349989,99.839991,101.209993,8e+05,88.760138
"974",100.989996,101.129992,100.400001,101.01,954700,88.584746
"975",101.179999,101.299999,100.620006,101.01999,821900,88.593507
"976",101.000002,101.029996,99.499994,100.760002,515200,88.3655
"977",101.269997,102.130004,100.860006,101.930003,857400,89.39158
"978",102.409996,102.509992,101.519996,101.980001,917500,89.435427
"979",101.769994,102.629993,101.379999,102.59999,655300,89.979152
"980",102.639991,103.239992,101.849995,103.160001,600800,90.470275
"981",102.899996,104.050001,102.459994,103.320001,799000,90.610594
"982",103.279993,103.669987,102.699995,103.539998,703600,90.803528
"983",102.140002,103.980007,102.140002,103.499997,901700,90.768449
"984",103.859998,105.419995,103.749996,105.19999,1011600,92.259325
"985",104.660001,105.519999,104.429998,105.039998,1024700,92.762704
"986",105.419995,105.68,104.779993,105.479999,1106200,93.151277
"987",105.660004,106.019997,105.469993,105.959992,619600,93.575167
"988",105.999992,106.649992,104.869991,105.230001,921400,92.930498
"989",105.269992,106.019997,104.769995,105.739987,766900,93.380877
"990",105.400007,105.780004,104.610003,105.519999,668600,93.186601
"991",105.35999,105.870002,104.740001,105.839992,883300,93.469193
"992",105.580004,105.580004,104.620009,105.390001,684700,93.071798
"993",105.390001,105.790002,104.579992,105.140002,453000,92.851019
"994",105.369997,105.909994,104.46999,104.859993,504100,92.603738
"995",105.019994,105.349992,104.279996,104.349998,732800,92.153352
"996",104.709991,105.559991,104.660001,105.319999,563700,93.009977
"997",105.499995,106.53999,105.300003,106.53999,661500,94.087373
"998",106.320002,106.57,105.000006,106.169999,870300,93.760628
"999",106.099997,106.509996,105.619995,106.449992,404500,94.007894
"1000",106.37,107.389999,106.37,107.080004,1087900,94.56427
"1001",107.289994,107.929996,107.080004,107.519989,730700,94.952828
"1002",107.3,107.500001,106.73999,106.819999,802400,94.334655
"1003",106.509996,107.120004,106.289991,106.909997,648900,94.414134
"1004",107.070006,108.769999,106.720003,108.689998,907500,95.986084
"1005",109.009991,109.009991,107.779994,107.940002,851800,95.32375
"1006",107.79,108.329997,106.379989,106.449992,1116900,94.007894
"1007",106.399994,106.849993,105.309992,105.609997,1088800,93.26608
"1008",105.559991,105.989994,105.019994,105.349992,644800,93.036465
"1009",105.180002,105.439999,104.309989,104.540001,818700,92.321147
"1010",104.760005,104.849987,104.019991,104.5,981100,92.285822
"1011",104.519996,105.119998,104.110006,104.250002,858500,92.065044
"1012",104.089993,104.789999,103.760002,104.620009,1044200,92.391804
"1013",104.589999,105.249988,104.019991,105.019994,1440600,92.745037
"1014",105.15,106.349996,104.839989,106.349996,1144800,93.919586
"1015",106.070003,106.659999,105.400007,106.589996,1126200,94.131535
"1016",106.529992,106.929993,106.149995,106.339989,696100,93.910749
"1017",106.209999,106.659999,105.879992,106.199993,531500,93.787116
"1018",106.159993,106.419998,105.909994,106.33,723200,93.901927
"1019",106.33,106.440002,105.459995,105.870002,713500,93.495696
"1020",105.940005,107.480005,105.909994,107.349999,1281500,94.802707
"1021",107.139992,107.399997,105.739987,106.730001,974100,94.255176
"1022",106.529992,109.120002,105.699996,106.709997,874700,94.237509
"1023",106.580007,106.859999,105.830002,106.789997,576100,94.308159
"1024",106.449992,106.470004,105.19,105.949994,660100,93.566338
"1025",105.989994,106.659999,105.580004,105.909994,668500,93.531013
"1026",106.019997,106.360002,105.559991,106.230004,776600,93.813619
"1027",106.41,106.57,105.519999,106.37,501100,93.937252
"1028",105.870002,106.599994,105.529997,106.059997,629600,93.663483
"1029",106.180006,106.839995,105.899996,106.560002,644600,94.105047
"1030",106.870006,107.189998,106.349996,106.980008,585700,94.475961
"1031",106.789997,107.250002,106.41,106.999995,486600,94.493612
"1032",107.179992,107.689995,106.659999,107.519989,608400,94.952828
"1033",106.949997,107.289994,105.949994,105.969999,866500,93.584004
"1034",106.279993,107.480005,105.839992,107.480005,786400,94.917518
"1035",107.339992,107.379992,106.670005,106.960004,391500,94.458295
"1036",107.620001,108.199991,107.349999,107.949992,532300,95.332571
"1037",107.829992,108.300004,107.579993,108.219995,416800,95.571016
"1038",108.260003,108.699988,107.740002,108.599992,1099300,95.906598
"1039",108.050005,108.309993,107.089994,107.339992,702800,94.79387
"1040",107.080004,107.760006,107.080004,107.319988,864400,94.776204
"1041",107.289994,107.539993,106.599994,106.830005,919400,94.343491
"1042",107.029989,107.719989,106.560002,107.129994,988900,94.608416
"1043",106.379989,107.06,105.940005,106.019997,986600,93.628158
"1044",106.009999,106.749997,105.079998,105.129996,1034900,92.842183
"1045",105.180002,106.199993,104.610003,105.819996,950700,93.451534
"1046",104.929995,106.050007,104.479996,105.129996,1008700,92.842183
"1047",105.03,105.609997,104.690003,104.779993,806700,92.533089
"1048",104.3,105.209996,103.800003,104.069989,618500,92.550874
"1049",104.410002,104.760005,103.600002,104.729995,682100,93.137827
"1050",105.03,105.969999,104.760005,105.209996,696600,93.564699
"1051",105.309992,105.72,104.969996,105.300003,755500,93.644743
"1052",105.670002,106.889993,105.369997,106.610001,822000,94.809742
"1053",106.909997,107.070006,105.920001,106.109995,721400,94.36508
"1054",106.389996,106.749997,105.169996,105.550002,2207900,93.86707
"1055",106.159993,106.339989,105.589993,106.309995,1294600,94.542943
"1056",106.489992,106.810001,105.84999,106.430004,923300,94.649668
"1057",106.120001,107.279996,105.519999,106.970002,680300,95.129896
"1058",107.019991,107.379992,106.560002,106.629988,783200,94.827517
"1059",106.499998,106.730001,105.300003,105.540004,689800,93.858179
"1060",106.099997,106.099997,104.760005,105.089987,646800,93.457973
"1061",105.269992,105.729998,104.849987,105.010004,601000,93.386843
"1062",105.119998,105.529997,104.99,105.35999,598900,93.69809
"1063",105.140002,105.699996,104.929995,105.419995,563800,93.751453
"1064",105.749994,105.899996,105.290005,105.870002,751400,94.151651
"1065",105.999992,106.639994,105.72,106.619998,1153000,94.818633
"1066",106.629988,107.410003,106.449992,107.1,991100,95.245505
"1067",106.980008,107.79,106.480002,106.870006,1078400,95.040968
"1068",106.709997,107.91999,106.41,107.779994,762200,95.850233
"1069",107.779994,108.100003,107.42999,107.769996,579700,95.841341
"1070",107.549999,107.779994,106.610001,106.870006,585100,95.040968
"1071",106.599994,106.670005,105.230001,105.390001,711400,93.724779
"1072",105.300003,105.839992,104.819993,105.619995,647700,93.929316
"1073",105.219994,105.219994,101.969995,102.730006,1219100,91.359209
"1074",102.59999,103.339997,101.949991,102.369996,737300,91.039047
"1075",102.389992,103.65,102.150008,103.310003,694700,91.875009
"1076",103.600002,104.529994,103.009998,103.499997,854900,92.043973
"1077",103.870005,104.189997,102.620003,102.670001,1247300,91.305846
"1078",103.12,103.459997,101.559996,102.169995,1684600,90.861184
"1079",102.130004,102.279998,101.139999,101.169992,871200,89.971868
"1080",101.160003,101.58,100.2,100.310002,957800,89.207067
"1081",100.12,101.690002,99.749992,100.029993,1010900,88.958051
"1082",100.009997,100.660006,99.51,99.769988,960800,88.726825
"1083",99.749992,100.929992,99.259993,100.760002,597400,89.607257
"1084",100.480009,100.559993,99.620003,100.449999,688500,89.331567
"1085",100.600001,100.949988,99.710001,99.959999,788500,88.895804
"1086",99.779995,100.649999,99.249995,99.769988,906600,88.726825
"1087",99.769988,100.249998,98.919996,99.589992,766500,88.566751
"1088",99.910001,100.150002,99.319997,99.820003,689100,88.771303
"1089",100.019987,100.510003,99.409996,99.649996,652500,88.620114
"1090",99.399998,99.609996,98.330001,98.359994,1106200,87.472898
"1091",98.349988,100.720002,98.269996,100.400001,1455800,89.287103
"1092",100.470003,102.259994,100.089998,101.650002,1845700,90.398747
"1093",101.910007,104.039995,101.250001,102.509992,2740900,91.163548
"1094",102.489988,103.57,101.999989,102.050004,718300,90.754474
"1095",102.359998,104.809995,102.050004,104.079995,821200,92.559773
"1096",103.739998,104.559988,102.409996,103.320001,1811600,91.8839
"1097",102.180002,104.169993,102.109991,103.769992,886600,92.284083
"1098",104.639997,104.940002,103.429995,104.66999,1118900,93.084464
"1099",104.360004,105.999992,104.179991,105.980005,737500,94.249478
"1100",106.379989,107.039995,105.519999,106.999995,716400,95.156569
"1101",107.039995,107.489995,106.549996,106.939991,937200,95.103207
"1102",107.489995,107.99,106.320002,107.559989,1179200,95.654579
"1103",107.709991,108.059994,106.499998,107.419992,632000,95.530079
"1104",107.460001,108.169997,106.980008,108.089997,728500,96.125923
"1105",108.419995,108.419995,107.169994,107.700002,816200,95.779095
"1106",107.500001,107.949992,106.139989,106.749997,1207100,94.934242
"1107",106.470004,107.669991,93.089993,107.599997,1238500,95.690159
"1108",108.469993,109.639995,107.599997,109.480003,1524400,97.362074
"1109",109.33999,111.010005,109.179998,110.819994,1302700,98.553747
"1110",110.320005,111.469994,109.749997,111.16,1261300,98.856118
"1111",111.300004,112.029996,110.539993,111.800001,1350100,99.425281
"1112",111.089997,111.089997,109.869998,110.129994,1647400,98.583822
"1113",110.179992,110.269991,108.949995,109.030004,1033500,97.599156
"1114",108.80999,109.540007,108.779997,109.199994,941400,97.751324
"1115",109.570001,109.720004,108.419995,108.60999,598100,97.223177
"1116",108.510002,108.619996,107.210002,107.519989,682800,96.247453
"1117",107.879998,108.589985,107.439997,108.150001,638700,96.811414
"1118",108.219995,108.989987,107.230007,107.579993,677000,96.301166
"1119",107.620001,108.469993,107.319988,108.050005,914300,96.721902
"1120",107.99,109.399994,107.689995,109.199994,828000,97.751324
"1121",108.859997,109.879987,108.4,108.979997,1063300,97.554392
"1122",108.889999,109.29,108.44,109.080002,1159400,97.643912
"1123",109.730002,110.669992,108.959993,110.599998,1383900,99.00455
"1124",110.999999,111.390002,110.389991,110.87999,1084100,99.255188
"1125",111.059987,111.24,110.559998,110.739994,1283300,99.129869
"1126",110.870001,111.429994,110.55,111.049997,724100,99.407371
"1127",110.870001,112.499991,110.870001,111.559992,562800,99.863897
"1128",111.36,112.74999,110.910001,112.109996,1103900,100.356238
"1129",112.069996,112.82,111.379996,112.800004,888500,100.973905
"1130",112.599995,112.709998,111.44,112.169992,913300,100.409944
"1131",112.05999,113.129987,111.679993,112.849994,788500,101.018654
"1132",112.440003,112.98999,111.689999,112.849994,784800,101.018654
"1133",113.119997,114.060004,112.829998,113.190008,672700,101.32302
"1134",112.249992,114.910005,112.139998,114.239992,1057200,102.262923
"1135",114.16,114.529991,113.409996,113.879991,764100,101.940664
"1136",114.319992,114.85,113.589992,113.759999,753300,101.833253
"1137",113.449996,114.519993,113.129987,113.239989,871700,101.367761
"1138",113.620003,113.820003,111.469994,112.219999,922000,100.454708
"1139",112.160003,113.059993,111.4,111.800001,1120000,100.078744
"1140",111.610007,114.679993,111.610007,114.489999,963500,102.486719
"1141",115.029997,116.629993,114.550003,116.589993,936200,104.366546
"1142",117.310003,117.369999,115.58999,115.959997,1704000,103.8026
"1143",116.379986,118.039995,116.099993,117.939999,814000,105.575016
"1144",118.400005,118.719997,117.470004,118.449986,740200,106.031535
"1145",118.769995,119.039998,117.539998,117.539998,513600,105.216951
"1146",117.61,118.749999,117.320001,118.290002,601800,105.888324
"1147",118.229998,119.269992,118.050001,119.099994,773000,106.613396
"1148",119.03,119.980005,118.46999,119.269992,683400,106.765571
"1149",119.309993,120.230004,117.499998,117.710005,1063200,105.369134
"1150",118.360004,119.489989,117.699998,119.369997,646900,106.855091
"1151",118.749999,120.099997,118.619993,119.670002,805400,107.123643
"1152",119.84999,121.149998,119.699996,120.639995,1303700,107.99194
"1153",121.470008,123.33999,120.349996,123.190004,1024800,110.274604
"1154",123.459999,124.169986,122.550002,123.610001,709100,110.650568
"1155",123.610001,124.489996,122.880001,123.599995,724000,110.641611
"1156",123.789989,124.689996,123.720004,124.410004,679300,111.366697
"1157",124.919991,125.550003,123.449993,124.149999,773100,111.133951
"1158",123.669997,124.929997,123.019998,124.67999,1017100,111.608377
"1159",125.139996,126.62,124.569987,125.999994,1620300,112.789991
"1160",115.449997,115.730003,112.800003,114.269997,1430800,112.927919
"1161",114.879997,115.5,112.790001,113.339996,1102400,112.008841
"1162",112.410004,113.220001,111.260002,112.410004,876000,111.089771
"1163",112.510002,114.800003,112.510002,114.68,821000,113.333107
"1164",114.849998,114.919998,113.959999,114.300003,580200,112.957573
"1165",114.160004,114.760002,113.620003,114.75,648800,113.402285
"1166",114.139999,114.900002,113.790001,114.269997,630600,112.927919
"1167",114.489998,114.989998,113.07,113.080002,894100,111.7519
"1168",112.459999,112.839996,111.68,112.540001,720700,111.841339
"1169",111.989998,112.739998,110.370003,110.440002,1279500,109.754377
"1170",110.5,111.25,108.870003,111.050003,995200,110.360591
"1171",110.779999,112.029999,110.059998,112.010002,747400,111.31463
"1172",111.949997,112.099998,110.860001,111.580002,622000,110.8873
"1173",111.959999,114.080002,111.5,113.970001,870700,113.262462
"1174",113.440002,113.480003,111.889999,112.639999,1732100,111.940717
"1175",112.43,113.32,112.279999,112.339996,804300,111.642576
"1176",112.489998,113.5,112,113.010002,1163000,112.308422
"1177",113.589996,113.82,111.830002,112.68,544600,111.980469
"1178",112.800003,113.949997,112.160004,113.699997,522900,112.994134
"1179",113.580002,113.849998,112.389999,112.959999,556700,112.25873
"1180",112.860001,113.919998,112.419998,112.879997,760700,112.179224
"1181",112.919998,114.150002,112.059998,113.959999,654200,113.252522
"1182",113.5,113.529999,110.699997,111.260002,923300,110.569286
"1183",110.919998,112.699997,110.68,112.489998,1009000,111.791646
"1184",112.919998,113.290001,111.93,113.160004,542800,112.457493
"1185",112.669998,113.290001,110.410004,111.050003,832300,110.360591
"1186",111,112.019997,110.220001,110.449997,906200,109.76431
"1187",110.220001,110.389999,109.18,109.379997,646300,108.700953
"1188",109.57,110.559998,108.910004,110.040001,837500,109.356859
"1189",110.330002,111.82,110.010002,110.980003,564800,110.291026
"1190",110.709999,111.360001,109.68,110.660004,575000,109.973013
"1191",110.459999,110.629997,108.459999,108.68,800200,108.005302
"1192",109.360001,110.209999,108.940002,109.169998,1028200,108.492258
"1193",107.470001,107.470001,104.529999,104.669998,1297300,104.020194
"1194",105.379997,106.089996,104.900002,105.290001,871000,104.636348
"1195",105.190002,105.669998,104.440002,104.459999,969200,103.811499
"1196",104.199997,105.169998,104.110001,104.580002,931300,103.930756
"1197",105.089996,106.510002,105.029999,106.239998,908200,105.580447
"1198",106.260002,106.349998,105.139999,105.760002,808500,105.103431
"1199",106.089996,107.190002,105.669998,106.660004,832400,105.997845
"1200",106.389999,107.220001,106.050003,106.889999,754400,106.226413
"1201",106.739998,109.489998,106.190002,108.889999,669000,108.213997
"1202",108.480003,109.669998,108.059998,109.050003,761100,108.373007
"1203",109.339996,113.650002,108.730003,113.440002,1683000,112.735753
"1204",113.349998,114.019997,112.599998,113.279999,1147800,112.576743
"1205",112.900002,113.18,112.279999,112.459999,840500,111.761834
"1206",112.639999,113.059998,110.25,110.360001,803900,109.674872
"1207",110,110.739998,109.300003,110.269997,804500,109.585427
"1208",110.150002,111.029999,109.889999,110.940002,896300,110.251273
"1209",111.419998,112.629997,110.510002,112.349998,719800,111.652516
"1210",112.07,112.629997,111.5,112,1693700,111.30469
"1211",111.949997,111.949997,109.879997,110.300003,1035200,109.615247
"1212",110.010002,111.949997,109.889999,111.209999,470200,110.519594
"1213",111.339996,113.120003,111.269997,112.620003,615700,111.920844
"1214",112.529999,112.529999,110.120003,110.120003,715400,109.436364
"1215",110.110001,110.730003,109.540001,109.739998,610000,109.058719
"1216",109.629997,109.669998,106.660004,107.139999,1215000,106.474861
"1217",107.779999,108.699997,107.050003,107.419998,763600,106.753122
"1218",107.5,107.650002,107.160004,107.239998,698100,106.574239
"1219",107.260002,108.940002,107.209999,108.309998,701600,107.637596
"1220",108.220001,108.739998,107.43,107.489998,579700,106.822687
"1221",107.110001,108.370003,106.709999,107.650002,389100,106.981697
"1222",107.309998,108.160004,106.300003,106.989998,489800,106.325791
"1223",107.139999,107.739998,106.510002,106.790001,367200,106.127036
"1224",107.029999,107.860001,106.760002,107,477500,106.335731
"1225",106.980003,107.809998,106.489998,107.120003,363900,106.454989
"1226",107.050003,107.379997,106.410004,106.940002,451900,106.276106
"1227",107.019997,108.209999,106.809998,107.459999,449500,106.792874
"1228",107.760002,108.32,107.269997,107.639999,358700,106.971757
"1229",107.260002,107.809998,106.440002,107.449997,454800,106.782934
"1230",106.589996,106.830002,105.18,105.330002,620700,104.6761
"1231",104.839996,105,102.870003,103.489998,771400,102.847519
"1232",104.199997,105.290001,103.879997,104.5,829200,103.851251
"1233",104.75,105.5,104.339996,104.589996,574500,103.940689
"1234",100.400002,102.830002,98.5,100.730003,1191000,100.104659
"1235",100.720001,100.949997,99.419998,100.139999,596200,99.518318
"1236",100.5,102.220001,100.139999,101.480003,727300,100.850003
"1237",102.18,103.879997,102.18,102.889999,613000,102.889999
"1238",102.480003,102.970001,100.519997,100.870003,498400,100.870003
"1239",100.199997,101.559998,99.639999,100.949997,501900,100.949997
"1240",101.330002,102.220001,99.690002,99.959999,631600,99.959999
"1241",100.5,102,100.360001,101.879997,502700,101.879997
"1242",102.25,103.279999,101.82,102.720001,703000,102.720001
"1243",102.400002,102.739998,101.410004,101.82,620700,101.82
"1244",101.559998,102.379997,101.160004,102.07,714000,102.07
"1245",102.07,103.330002,101.849998,102.57,679200,102.57
"1246",102.629997,102.970001,101.959999,102.25,707600,102.25
"1247",101.940002,103.190002,101.57,102.260002,405000,102.260002
"1248",102.129997,102.25,100.900002,101.120003,560200,101.120003
"1249",101.529999,102.120003,101.199997,101.919998,529300,101.919998
"1250",102.18,102.419998,100.910004,101.389999,464700,101.389999
"1251",101.389999,101.849998,99.580002,99.889999,1763900,99.889999
"1252",100,101.489998,99.709999,101.050003,686300,101.050003
"1253",100.709999,100.760002,99.5,100.220001,712800,100.220001
"1254",100.220001,100.580002,98.849998,99.370003,758500,99.370003
"1255",99.370003,99.919998,98.620003,99.5,758600,99.5
"1256",98.75,99.169998,97.730003,98.190002,1061300,98.190002
"1257",97.970001,98.43,97.610001,97.790001,576700,97.790001
"1258",97.699997,98.07,97.129997,97.300003,502800,97.300003
"1259",97.480003,99.480003,96.989998,98.25,777800,98.25
